# Created using MTpy calculated eigen_floor error of 3%, data rotated 0.0_deg clockwise from N
# Period(s) Code GG_Lat GG_Lon X(m) Y(m) Z(m) Component Real Imag Error
> Full_Impedance
> exp(+i\omega t)
>  [mV/km]/[nT]
> 0
>  38.831979 -122.828190
> 23 41
2.38218e-01    GZ02   38.816 -122.767   -1500.000    5200.000     210.000 ZYY -1.182328e+00 -8.391503e-01  5.252737e-01
4.32979e-01    GZ02   38.816 -122.767   -1500.000    5200.000     210.000 ZXX  3.078097e+00  1.309903e+00  3.780611e-01
4.32979e-01    GZ02   38.816 -122.767   -1500.000    5200.000     210.000 ZXY  6.327852e+00  7.880855e+00  3.780611e-01
4.32979e-01    GZ02   38.816 -122.767   -1500.000    5200.000     210.000 ZYX -1.270572e+01 -9.108687e+00  3.780611e-01
4.32979e-01    GZ02   38.816 -122.767   -1500.000    5200.000     210.000 ZYY -5.019481e-01 -1.466206e+00  3.780611e-01
7.86973e-01    GZ02   38.816 -122.767   -1500.000    5200.000     210.000 ZXX  2.922199e+00  1.188355e+00  2.980515e-01
7.86973e-01    GZ02   38.816 -122.767   -1500.000    5200.000     210.000 ZXY  5.042031e+00  5.495645e+00  2.980515e-01
7.86973e-01    GZ02   38.816 -122.767   -1500.000    5200.000     210.000 ZYX -1.123095e+01 -6.887639e+00  2.980515e-01
7.86973e-01    GZ02   38.816 -122.767   -1500.000    5200.000     210.000 ZYY  3.512552e-01 -1.784897e+00  2.980515e-01
1.43038e+00    GZ02   38.816 -122.767   -1500.000    5200.000     210.000 ZXX  2.534417e+00  1.322284e+00  2.383810e-01
1.43038e+00    GZ02   38.816 -122.767   -1500.000    5200.000     210.000 ZXY  3.840478e+00  4.084614e+00  2.383810e-01
1.43038e+00    GZ02   38.816 -122.767   -1500.000    5200.000     210.000 ZYX -9.551215e+00 -5.929366e+00  2.383810e-01
1.43038e+00    GZ02   38.816 -122.767   -1500.000    5200.000     210.000 ZYY  1.524969e+00 -1.576843e+00  2.383810e-01
2.59984e+00    GZ02   38.816 -122.767   -1500.000    5200.000     210.000 ZXX  1.914813e+00  1.463726e+00  1.883107e-01
2.59984e+00    GZ02   38.816 -122.767   -1500.000    5200.000     210.000 ZXY  2.763186e+00  3.184428e+00  1.883107e-01
2.59984e+00    GZ02   38.816 -122.767   -1500.000    5200.000     210.000 ZYX -7.553453e+00 -5.502429e+00  1.883107e-01
2.59984e+00    GZ02   38.816 -122.767   -1500.000    5200.000     210.000 ZYY  2.226956e+00 -1.055168e+00  1.883107e-01
4.72540e+00    GZ02   38.816 -122.767   -1500.000    5200.000     210.000 ZXX  1.265258e+00  1.101749e+00  1.338820e-01
4.72540e+00    GZ02   38.816 -122.767   -1500.000    5200.000     210.000 ZXY  1.841072e+00  2.080238e+00  1.338820e-01
4.72540e+00    GZ02   38.816 -122.767   -1500.000    5200.000     210.000 ZYX -5.508014e+00 -4.453276e+00  1.338820e-01
4.72540e+00    GZ02   38.816 -122.767   -1500.000    5200.000     210.000 ZYY  2.618297e+00 -4.506854e-01  1.338820e-01
8.58879e+00    GZ02   38.816 -122.767   -1500.000    5200.000     210.000 ZXX  7.951328e-01  7.509168e-01  9.887293e-02
8.58879e+00    GZ02   38.816 -122.767   -1500.000    5200.000     210.000 ZXY  1.340585e+00  1.378612e+00  9.887293e-02
8.58879e+00    GZ02   38.816 -122.767   -1500.000    5200.000     210.000 ZYX -4.390704e+00 -2.687416e+00  9.887293e-02
8.58879e+00    GZ02   38.816 -122.767   -1500.000    5200.000     210.000 ZYY  3.050713e+00 -1.846907e-01  1.316229e-01
1.56108e+01    GZ02   38.816 -122.767   -1500.000    5200.000     210.000 ZXX  5.364780e-01  5.578948e-01  8.330683e-02
1.56108e+01    GZ02   38.816 -122.767   -1500.000    5200.000     210.000 ZXY  1.081273e+00  1.026424e+00  8.330683e-02
1.56108e+01    GZ02   38.816 -122.767   -1500.000    5200.000     210.000 ZYX -3.814641e+00 -1.534467e+00  8.330683e-02
1.56108e+01    GZ02   38.816 -122.767   -1500.000    5200.000     210.000 ZYY  3.288620e+00 -3.834497e-02  1.665708e-01
2.83738e+01    GZ02   38.816 -122.767   -1500.000    5200.000     210.000 ZXX  3.941706e-01  4.516974e-01  7.660331e-02
